"playerID","yearID","stint","teamID","lgID","AB","HR","HRrate"
"santira01",2010,1,"DET","AL",320,3,0.009375
"santira01",2011,1,"DET","AL",258,5,0.0193798449612403
"santira01",2012,1,"DET","AL",228,2,0.0087719298245614
"santira01",2013,1,"DET","AL",205,1,0.0048780487804878
"santone01",1988,1,"MON","NL",309,8,0.0258899676375405
"santone01",1989,1,"MON","NL",304,5,0.0164473684210526
"santoom01",2009,1,"NYN","NL",281,7,0.0249110320284698
"santoro01",1970,1,"CHN","NL",555,26,0.0468468468468468
"santoro01",1971,1,"CHN","NL",555,21,0.0378378378378378
"santoro01",1972,1,"CHN","NL",464,17,0.0366379310344828
"santoro01",1973,1,"CHN","NL",536,20,0.0373134328358209
"santoro01",1974,1,"CHA","AL",375,5,0.0133333333333333
"sassema01",1990,1,"NYN","NL",270,6,0.0222222222222222
"sassema01",1991,1,"NYN","NL",228,5,0.0219298245614035
"saundmi01",2010,1,"SEA","AL",289,10,0.0346020761245675
"saundmi01",2012,1,"SEA","AL",507,19,0.0374753451676529
"saundmi01",2013,1,"SEA","AL",406,12,0.0295566502463054
"saundmi01",2014,1,"SEA","AL",231,8,0.0346320346320346
"saundmi01",2016,1,"TOR","AL",490,24,0.0489795918367347
"saundmi01",2017,1,"PHI","NL",200,6,0.03
"savagte01",1970,1,"ML4","AL",276,12,0.0434782608695652
"saxst01",1982,1,"LAN","NL",638,4,0.00626959247648903
"saxst01",1983,1,"LAN","NL",623,5,0.00802568218298555
"saxst01",1984,1,"LAN","NL",569,1,0.00175746924428822
"saxst01",1985,1,"LAN","NL",488,1,0.00204918032786885
"saxst01",1986,1,"LAN","NL",633,6,0.00947867298578199
"saxst01",1987,1,"LAN","NL",610,6,0.00983606557377049
"saxst01",1988,1,"LAN","NL",632,5,0.00791139240506329
"saxst01",1989,1,"NYA","AL",651,5,0.00768049155145929
"saxst01",1990,1,"NYA","AL",615,4,0.00650406504065041
"saxst01",1991,1,"NYA","AL",652,10,0.0153374233128834
"saxst01",1992,1,"CHA","AL",567,4,0.00705467372134039
"scarsst01",1995,1,"SFN","NL",233,11,0.0472103004291846
"scarsst01",1996,1,"SFN","NL",283,5,0.0176678445229682
"schaapa01",1970,1,"KCA","AL",380,5,0.0131578947368421
"schaapa01",1971,1,"KCA","AL",548,11,0.0200729927007299
"schaapa01",1972,1,"KCA","AL",435,6,0.0137931034482759
"schaapa01",1973,1,"KCA","AL",396,8,0.0202020202020202
"schafjo02",2012,1,"HOU","NL",313,4,0.012779552715655
"schafjo02",2013,1,"ATL","NL",231,3,0.012987012987013
"schaflo01",2013,1,"MIL","NL",298,4,0.0134228187919463
"schanno01",2024,1,"LAA","AL",519,13,0.0250481695568401
"schanno01",2025,1,"LAA","AL",488,12,0.0245901639344262
"schebsc01",2016,1,"CIN","NL",257,9,0.0350194552529183
"schebsc01",2017,1,"CIN","NL",473,30,0.0634249471458774
"schebsc01",2018,1,"CIN","NL",380,17,0.0447368421052632
"scheiri01",1972,1,"KCA","AL",450,8,0.0177777777777778
"scheiri01",1973,2,"CAL","AL",229,3,0.0131004366812227
"schiena01",2009,1,"SFN","NL",285,5,0.0175438596491228
"schiena01",2010,1,"SFN","NL",227,3,0.013215859030837
"schiena01",2011,1,"SFN","NL",335,9,0.026865671641791
"schiena01",2013,1,"CHN","NL",462,21,0.0454545454545455
"schiena01",2014,1,"CHN","NL",313,6,0.0191693290734824
"schimry01",2016,1,"SDN","NL",276,20,0.072463768115942
"schmica01",2023,1,"SFN","NL",253,5,0.0197628458498024
"schmica01",2025,1,"SFN","NL",312,12,0.0384615384615385
"schmimi01",1973,1,"PHI","NL",367,18,0.0490463215258856
"schmimi01",1974,1,"PHI","NL",568,36,0.0633802816901408
"schmimi01",1975,1,"PHI","NL",562,38,0.0676156583629893
"schmimi01",1976,1,"PHI","NL",584,38,0.0650684931506849
"schmimi01",1977,1,"PHI","NL",544,38,0.0698529411764706
"schmimi01",1978,1,"PHI","NL",513,21,0.0409356725146199
"schmimi01",1979,1,"PHI","NL",541,45,0.0831792975970425
"schmimi01",1980,1,"PHI","NL",548,48,0.0875912408759124
"schmimi01",1981,1,"PHI","NL",354,31,0.0875706214689266
"schmimi01",1982,1,"PHI","NL",514,35,0.0680933852140078
"schmimi01",1983,1,"PHI","NL",534,40,0.0749063670411985
"schmimi01",1984,1,"PHI","NL",528,36,0.0681818181818182
"schmimi01",1985,1,"PHI","NL",549,33,0.0601092896174863
"schmimi01",1986,1,"PHI","NL",552,37,0.0670289855072464
"schmimi01",1987,1,"PHI","NL",522,35,0.0670498084291188
"schmimi01",1988,1,"PHI","NL",390,12,0.0307692307692308
"schnebr01",2002,1,"MON","NL",207,5,0.0241545893719807
"schnebr01",2003,1,"MON","NL",335,9,0.026865671641791
"schnebr01",2004,1,"MON","NL",436,12,0.0275229357798165
"schnebr01",2005,1,"WAS","NL",369,10,0.02710027100271
"schnebr01",2006,1,"WAS","NL",410,4,0.00975609756097561
"schnebr01",2007,1,"WAS","NL",408,6,0.0147058823529412
"schnebr01",2008,1,"NYN","NL",335,9,0.026865671641791
"schneda02",1974,1,"NYN","NL",254,5,0.0196850393700787
"schneda03",2024,1,"TOR","AL",397,13,0.0327455919395466
"schneda04",2025,1,"CLE","AL",379,12,0.0316622691292876
"schofdi02",1984,1,"CAL","AL",400,4,0.01
"schofdi02",1985,1,"CAL","AL",438,8,0.0182648401826484
"schofdi02",1986,1,"CAL","AL",458,13,0.0283842794759825
"schofdi02",1987,1,"CAL","AL",479,9,0.0187891440501044
"schofdi02",1988,1,"CAL","AL",527,6,0.0113851992409867
"schofdi02",1989,1,"CAL","AL",302,4,0.0132450331125828
"schofdi02",1990,1,"CAL","AL",310,1,0.0032258064516129
"schofdi02",1992,2,"NYN","NL",420,4,0.00952380952380952
"schofdi02",1994,1,"TOR","AL",325,4,0.0123076923076923
"schoojo01",2014,1,"BAL","AL",455,16,0.0351648351648352
"schoojo01",2015,1,"BAL","AL",305,15,0.0491803278688525
"schoojo01",2016,1,"BAL","AL",615,25,0.040650406504065
"schoojo01",2017,1,"BAL","AL",622,32,0.0514469453376206
"schoojo01",2018,1,"BAL","AL",349,17,0.0487106017191977
"schoojo01",2019,1,"MIN","AL",433,23,0.0531177829099307
"schoojo01",2021,1,"DET","AL",623,22,0.0353130016051364
"schoojo01",2022,1,"DET","AL",481,11,0.0228690228690229
"schrobi01",1984,1,"ML4","AL",210,14,0.0666666666666667
"schrobi01",1986,1,"ML4","AL",217,7,0.032258064516129
"schrobi01",1987,1,"ML4","AL",250,14,0.056
"schuema01",2024,1,"OAK","AL",396,7,0.0176767676767677
"schumsk01",2008,1,"SLN","NL",540,8,0.0148148148148148
"schumsk01",2009,1,"SLN","NL",532,4,0.0075187969924812
"schumsk01",2010,1,"SLN","NL",476,5,0.0105042016806723
"schumsk01",2011,1,"SLN","NL",367,2,0.00544959128065395
"schumsk01",2012,1,"SLN","NL",272,1,0.00367647058823529
"schumsk01",2013,1,"LAN","NL",319,2,0.00626959247648903
"schumsk01",2014,1,"CIN","NL",247,2,0.00809716599190283
"schumsk01",2015,1,"CIN","NL",244,1,0.0040983606557377
"schuri01",1985,1,"PHI","NL",416,7,0.0168269230769231
"schuri01",1986,1,"PHI","NL",208,8,0.0384615384615385
"schuri01",1988,1,"BAL","AL",270,4,0.0148148148148148
"schuri01",1989,2,"DET","AL",266,7,0.0263157894736842
"schwaky01",2015,1,"CHN","NL",232,16,0.0689655172413793
"schwaky01",2017,1,"CHN","NL",422,30,0.0710900473933649
"schwaky01",2018,1,"CHN","NL",428,26,0.0607476635514019
"schwaky01",2019,1,"CHN","NL",529,38,0.0718336483931947
"schwaky01",2021,1,"WAS","NL",265,25,0.0943396226415094
"schwaky01",2022,1,"PHI","NL",577,46,0.0797227036395147
"schwaky01",2023,1,"PHI","NL",585,47,0.0803418803418803
"schwaky01",2024,1,"PHI","NL",573,38,0.0663176265270506
"schwaky01",2025,1,"PHI","NL",604,56,0.0927152317880795
"schwifr01",2021,2,"CHN","NL",222,13,0.0585585585585586
"schwifr01",2022,1,"CHN","NL",271,8,0.029520295202952
"sciosmi01",1981,1,"LAN","NL",290,2,0.00689655172413793
"sciosmi01",1982,1,"LAN","NL",365,5,0.0136986301369863
"sciosmi01",1984,1,"LAN","NL",341,5,0.0146627565982405
"sciosmi01",1985,1,"LAN","NL",429,7,0.0163170163170163
"sciosmi01",1986,1,"LAN","NL",374,5,0.0133689839572193
"sciosmi01",1987,1,"LAN","NL",461,6,0.0130151843817787
"sciosmi01",1988,1,"LAN","NL",408,3,0.00735294117647059
"sciosmi01",1989,1,"LAN","NL",408,10,0.0245098039215686
"sciosmi01",1990,1,"LAN","NL",435,12,0.0275862068965517
"sciosmi01",1991,1,"LAN","NL",345,8,0.0231884057971015
"sciosmi01",1992,1,"LAN","NL",348,3,0.00862068965517241
"sconida01",1983,1,"CAL","AL",314,8,0.0254777070063694
"scottdo01",1984,1,"TEX","AL",235,3,0.0127659574468085
"scottge02",1970,1,"BOS","AL",480,16,0.0333333333333333
"scottge02",1971,1,"BOS","AL",537,24,0.0446927374301676
"scottge02",1972,1,"ML4","AL",578,20,0.0346020761245675
"scottge02",1973,1,"ML4","AL",604,24,0.0397350993377483
"scottge02",1974,1,"ML4","AL",604,17,0.0281456953642384
"scottge02",1975,1,"ML4","AL",617,36,0.0583468395461913
"scottge02",1976,1,"ML4","AL",606,18,0.0297029702970297
"scottge02",1977,1,"BOS","AL",584,33,0.0565068493150685
"scottge02",1978,1,"BOS","AL",412,12,0.029126213592233
"scottjo01",1977,1,"TOR","AL",233,2,0.00858369098712446
"scottlu01",2006,1,"HOU","NL",214,10,0.0467289719626168
"scottlu01",2007,1,"HOU","NL",369,18,0.048780487804878
"scottlu01",2008,1,"BAL","AL",475,23,0.048421052631579
"scottlu01",2009,1,"BAL","AL",449,25,0.0556792873051225
"scottlu01",2010,1,"BAL","AL",447,27,0.0604026845637584
"scottlu01",2011,1,"BAL","AL",209,9,0.0430622009569378
"scottlu01",2012,1,"TBA","AL",314,14,0.0445859872611465
"scottlu01",2013,1,"TBA","AL",253,9,0.0355731225296443
"scottro01",1979,1,"MON","NL",562,3,0.00533807829181495
"scottto01",1977,1,"SLN","NL",292,3,0.0102739726027397
"scottto01",1978,1,"SLN","NL",219,1,0.0045662100456621
"scottto01",1979,1,"SLN","NL",587,6,0.010221465076661
"scottto01",1981,2,"HOU","NL",225,2,0.00888888888888889
"scottto01",1982,1,"HOU","NL",460,1,0.00217391304347826
"scottvi01",2025,1,"SLN","NL",398,5,0.0125628140703518
"scrivch01",1976,1,"DET","AL",222,2,0.00900900900900901
"scutama01",2004,1,"OAK","AL",455,7,0.0153846153846154
"scutama01",2005,1,"OAK","AL",381,9,0.0236220472440945
"scutama01",2006,1,"OAK","AL",365,5,0.0136986301369863
"scutama01",2007,1,"OAK","AL",338,7,0.0207100591715976
"scutama01",2008,1,"TOR","AL",517,7,0.0135396518375242
"scutama01",2009,1,"TOR","AL",574,12,0.0209059233449477
"scutama01",2010,1,"BOS","AL",632,11,0.0174050632911392
"scutama01",2011,1,"BOS","AL",395,7,0.0177215189873418
"scutama01",2012,1,"COL","NL",377,4,0.0106100795755968
"scutama01",2012,2,"SFN","NL",243,3,0.0123456790123457
"scutama01",2013,1,"SFN","NL",488,2,0.0040983606557377
"seageco01",2016,1,"LAN","NL",627,26,0.0414673046251994
"seageco01",2017,1,"LAN","NL",539,22,0.0408163265306122
"seageco01",2019,1,"LAN","NL",489,19,0.0388548057259714
"seageco01",2020,1,"LAN","NL",212,15,0.0707547169811321
"seageco01",2021,1,"LAN","NL",353,16,0.0453257790368272
"seageco01",2022,1,"TEX","AL",593,33,0.0556492411467116
"seageco01",2023,1,"TEX","AL",477,33,0.0691823899371069
"seageco01",2024,1,"TEX","AL",475,30,0.0631578947368421
"seageco01",2025,1,"TEX","AL",380,21,0.0552631578947368
"seageky01",2012,1,"SEA","AL",594,20,0.0336700336700337
"seageky01",2013,1,"SEA","AL",615,22,0.0357723577235772
"seageky01",2014,1,"SEA","AL",590,25,0.0423728813559322
"seageky01",2015,1,"SEA","AL",623,26,0.0417335473515249
"seageky01",2016,1,"SEA","AL",597,30,0.050251256281407
"seageky01",2017,1,"SEA","AL",578,27,0.0467128027681661
"seageky01",2018,1,"SEA","AL",583,22,0.0377358490566038
"seageky01",2019,1,"SEA","AL",393,23,0.0585241730279898
"seageky01",2020,1,"SEA","AL",203,9,0.0443349753694581
"seageky01",2021,1,"SEA","AL",603,35,0.0580431177446103
"sefcike01",1999,1,"PHI","NL",209,1,0.00478468899521531
"seguida01",1991,1,"BAL","AL",212,2,0.00943396226415094
"seguida01",1993,1,"BAL","AL",450,10,0.0222222222222222
"seguida01",1994,1,"NYN","NL",336,10,0.0297619047619048
"seguida01",1995,2,"MON","NL",383,10,0.0261096605744125
"seguida01",1996,1,"MON","NL",416,11,0.0264423076923077
"seguida01",1997,1,"MON","NL",459,21,0.0457516339869281
"seguida01",1998,1,"SEA","AL",522,19,0.0363984674329502
"seguida01",1999,1,"SEA","AL",345,9,0.0260869565217391
"seguida01",2000,1,"TEX","AL",351,11,0.0313390313390313
"seguida01",2000,2,"CLE","AL",223,8,0.0358744394618834
"seguida01",2001,1,"BAL","AL",292,10,0.0342465753424658
"seguida01",2003,1,"BAL","AL",224,5,0.0223214285714286
"segurje01",2013,1,"MIL","NL",588,12,0.0204081632653061
"segurje01",2014,1,"MIL","NL",513,5,0.00974658869395711
"segurje01",2015,1,"MIL","NL",560,6,0.0107142857142857
"segurje01",2016,1,"ARI","NL",637,20,0.0313971742543171
"segurje01",2017,1,"SEA","AL",524,11,0.0209923664122137
"segurje01",2018,1,"SEA","AL",586,10,0.0170648464163823
"segurje01",2019,1,"PHI","NL",576,12,0.0208333333333333
"segurje01",2021,1,"PHI","NL",514,14,0.0272373540856031
"segurje01",2022,1,"PHI","NL",354,10,0.0282485875706215
"segurje01",2023,1,"MIA","NL",301,3,0.00996677740863787
"seitzke01",1987,1,"KCA","AL",641,15,0.0234009360374415
"seitzke01",1988,1,"KCA","AL",559,5,0.00894454382826476
"seitzke01",1989,1,"KCA","AL",597,4,0.0067001675041876
"seitzke01",1990,1,"KCA","AL",622,6,0.00964630225080386
"seitzke01",1991,1,"KCA","AL",234,1,0.00427350427350427
"seitzke01",1992,1,"ML4","AL",540,5,0.00925925925925926
"seitzke01",1993,1,"OAK","AL",255,4,0.0156862745098039
"seitzke01",1994,1,"ML4","AL",309,5,0.0161812297734628
"seitzke01",1995,1,"ML4","AL",492,5,0.0101626016260163
"seitzke01",1996,1,"ML4","AL",490,12,0.0244897959183673
"semiema01",2014,1,"CHA","AL",231,6,0.025974025974026
"semiema01",2015,1,"OAK","AL",556,15,0.026978417266187
"semiema01",2016,1,"OAK","AL",568,27,0.0475352112676056
"semiema01",2017,1,"OAK","AL",342,10,0.0292397660818713
"semiema01",2018,1,"OAK","AL",632,15,0.0237341772151899
"semiema01",2019,1,"OAK","AL",657,33,0.0502283105022831
"semiema01",2020,1,"OAK","AL",211,7,0.033175355450237
"semiema01",2021,1,"TOR","AL",652,45,0.0690184049079755
"semiema01",2022,1,"TEX","AL",657,26,0.0395738203957382
"semiema01",2023,1,"TEX","AL",670,29,0.0432835820895522
"semiema01",2024,1,"TEX","AL",650,23,0.0353846153846154
"semiema01",2025,1,"TEX","AL",470,15,0.0319148936170213
"senzeni01",2019,1,"CIN","NL",375,12,0.032
"senzeni01",2022,1,"CIN","NL",373,5,0.0134048257372654
"senzeni01",2023,1,"CIN","NL",301,13,0.0431893687707641
"senzeni01",2024,1,"WAS","NL",206,7,0.0339805825242718
"servasc01",1993,1,"HOU","NL",258,11,0.0426356589147287
"servasc01",1994,1,"HOU","NL",251,9,0.0358565737051793
"servasc01",1996,1,"CHN","NL",445,11,0.0247191011235955
"servasc01",1997,1,"CHN","NL",385,6,0.0155844155844156
"servasc01",1998,1,"CHN","NL",325,7,0.0215384615384615
"severpe01",2019,1,"BAL","AL",305,13,0.0426229508196721
"severpe01",2021,1,"BAL","AL",379,11,0.029023746701847
"severri01",1970,1,"KCA","AL",240,1,0.00416666666666667
"sexsori01",1999,1,"CLE","AL",479,31,0.0647181628392484
"sexsori01",2000,1,"CLE","AL",324,16,0.0493827160493827
"sexsori01",2000,2,"MIL","NL",213,14,0.0657276995305164
"sexsori01",2001,1,"MIL","NL",598,45,0.0752508361204013
"sexsori01",2002,1,"MIL","NL",570,29,0.0508771929824561
"sexsori01",2003,1,"MIL","NL",606,45,0.0742574257425743
"sexsori01",2005,1,"SEA","AL",558,39,0.0698924731182796
"sexsori01",2006,1,"SEA","AL",591,34,0.0575296108291032
"sexsori01",2007,1,"SEA","AL",434,21,0.0483870967741935
"sexsori01",2008,1,"SEA","AL",252,11,0.0436507936507937
"shamsar01",1970,1,"NYN","NL",403,11,0.0272952853598015
"sharpbi01",1974,1,"CHA","AL",320,4,0.0125
"sharpbi01",1975,2,"ML4","AL",373,1,0.00268096514745308
"sharpmi01",1990,1,"LAN","NL",357,3,0.00840336134453781
"sharpmi01",1991,1,"LAN","NL",216,2,0.00925925925925926
"sharpmi01",1992,1,"LAN","NL",317,3,0.00946372239747634
"shawma01",2025,1,"CHN","NL",393,13,0.0330788804071247
"shawtr01",2015,1,"BOS","AL",226,13,0.0575221238938053
"shawtr01",2016,1,"BOS","AL",480,16,0.0333333333333333
"shawtr01",2017,1,"MIL","NL",538,31,0.0576208178438662
"shawtr01",2018,1,"MIL","NL",498,32,0.0642570281124498
"shawtr01",2019,1,"MIL","NL",230,7,0.0304347826086957
"sheafda01",1993,1,"COL","NL",216,4,0.0185185185185185
"sheafda01",1995,1,"SLN","NL",208,5,0.0240384615384615
"sheetan01",1999,1,"ANA","AL",244,3,0.0122950819672131
"sheetga01",2022,1,"CHA","AL",377,15,0.0397877984084881
"sheetga01",2023,1,"CHA","AL",311,10,0.0321543408360129
"sheetga01",2024,1,"CHA","AL",451,10,0.0221729490022173
"sheetga01",2025,1,"SDN","NL",492,19,0.0386178861788618
"sheetla01",1985,1,"BAL","AL",328,17,0.0518292682926829
"sheetla01",1986,1,"BAL","AL",338,18,0.0532544378698225
"sheetla01",1987,1,"BAL","AL",469,31,0.0660980810234542
"sheetla01",1988,1,"BAL","AL",452,10,0.0221238938053097
"sheetla01",1989,1,"BAL","AL",304,7,0.0230263157894737
"sheetla01",1990,1,"DET","AL",360,10,0.0277777777777778
"sheffga01",1989,1,"ML4","AL",368,5,0.0135869565217391
"sheffga01",1990,1,"ML4","AL",487,10,0.0205338809034908
"sheffga01",1992,1,"SDN","NL",557,33,0.059245960502693
"sheffga01",1993,1,"SDN","NL",258,10,0.0387596899224806
"sheffga01",1993,2,"FLO","NL",236,10,0.0423728813559322
"sheffga01",1994,1,"FLO","NL",322,27,0.0838509316770186
"sheffga01",1995,1,"FLO","NL",213,16,0.0751173708920188
"sheffga01",1996,1,"FLO","NL",519,42,0.0809248554913295
"sheffga01",1997,1,"FLO","NL",444,21,0.0472972972972973
"sheffga01",1998,2,"LAN","NL",301,16,0.053156146179402
"sheffga01",1999,1,"LAN","NL",549,34,0.0619307832422587
"sheffga01",2000,1,"LAN","NL",501,43,0.0858283433133733
"sheffga01",2001,1,"LAN","NL",515,36,0.0699029126213592
"sheffga01",2002,1,"ATL","NL",492,25,0.0508130081300813
"sheffga01",2003,1,"ATL","NL",576,39,0.0677083333333333
"sheffga01",2004,1,"NYA","AL",573,36,0.06282722513089
"sheffga01",2005,1,"NYA","AL",584,34,0.0582191780821918
"sheffga01",2007,1,"DET","AL",494,25,0.0506072874493927
"sheffga01",2008,1,"DET","AL",418,19,0.0454545454545455
"sheffga01",2009,1,"NYN","NL",268,10,0.0373134328358209
"shelbjo01",1983,1,"BAL","AL",325,5,0.0153846153846154
"shelbjo01",1984,1,"BAL","AL",383,6,0.0156657963446475
"shelbjo01",1985,1,"BAL","AL",205,7,0.0341463414634146
"shelbjo01",1986,1,"BAL","AL",404,11,0.0272277227722772
"shelbjo01",1987,2,"LAN","NL",476,21,0.0441176470588235
"shelbjo01",1988,1,"LAN","NL",494,10,0.0202429149797571
"shelbjo01",1989,1,"LAN","NL",345,1,0.00289855072463768
"shelbjo01",1990,2,"DET","AL",222,4,0.018018018018018
"sheltch01",2005,1,"DET","AL",388,18,0.0463917525773196
"sheltch01",2006,1,"DET","AL",373,16,0.0428954423592493
"sheripa01",1983,1,"KCA","AL",333,7,0.021021021021021
"sheripa01",1984,1,"KCA","AL",481,8,0.0166320166320166
"sheripa01",1985,1,"KCA","AL",206,3,0.0145631067961165
"sheripa01",1986,1,"DET","AL",236,6,0.0254237288135593
"sheripa01",1987,1,"DET","AL",421,6,0.0142517814726841
"sheripa01",1988,1,"DET","AL",347,11,0.031700288184438
"shinjts01",2001,1,"NYN","NL",400,10,0.025
"shinjts01",2002,1,"SFN","NL",362,9,0.0248618784530387
"shiplcr01",1993,1,"SDN","NL",230,4,0.0173913043478261
"shiplcr01",1994,1,"SDN","NL",240,4,0.0166666666666667
"shiplcr01",1995,1,"HOU","NL",232,3,0.0129310344827586
"shoppke01",2008,1,"CLE","AL",352,21,0.0596590909090909
"shoppke01",2009,1,"CLE","AL",271,12,0.044280442804428
"shoppke01",2011,1,"TBA","AL",221,11,0.0497737556561086
"shortza01",2023,1,"DET","AL",221,7,0.0316742081447964
"shuckja01",2013,1,"LAA","AL",437,2,0.0045766590389016
"shuckja01",2016,1,"CHA","AL",224,4,0.0178571428571429
"shumpte01",1991,1,"KCA","AL",369,5,0.013550135501355
"shumpte01",1999,1,"COL","NL",262,10,0.0381679389312977
"shumpte01",2000,1,"COL","NL",263,9,0.0342205323193916
"shumpte01",2001,1,"COL","NL",242,4,0.0165289256198347
"shumpte01",2002,1,"COL","NL",234,6,0.0256410256410256
"sianimi01",2024,1,"SLN","NL",298,2,0.00671140939597315
"sierrru01",1986,1,"TEX","AL",382,16,0.0418848167539267
"sierrru01",1987,1,"TEX","AL",643,30,0.046656298600311
"sierrru01",1988,1,"TEX","AL",615,23,0.0373983739837398
"sierrru01",1989,1,"TEX","AL",634,29,0.0457413249211356
"sierrru01",1990,1,"TEX","AL",608,16,0.0263157894736842
"sierrru01",1991,1,"TEX","AL",661,25,0.037821482602118
"sierrru01",1992,1,"TEX","AL",500,14,0.028
"sierrru01",1993,1,"OAK","AL",630,22,0.0349206349206349
"sierrru01",1994,1,"OAK","AL",426,23,0.0539906103286385
"sierrru01",1995,1,"OAK","AL",264,12,0.0454545454545455
"sierrru01",1995,2,"NYA","AL",215,7,0.0325581395348837
"sierrru01",1996,1,"NYA","AL",360,11,0.0305555555555556
"sierrru01",2001,1,"TEX","AL",344,23,0.0668604651162791
"sierrru01",2002,1,"SEA","AL",419,13,0.0310262529832936
"sierrru01",2004,1,"NYA","AL",307,17,0.0553745928338762
"simmoan01",2013,1,"ATL","NL",606,17,0.0280528052805281
"simmoan01",2014,1,"ATL","NL",540,7,0.012962962962963
"simmoan01",2015,1,"ATL","NL",535,4,0.00747663551401869
"simmoan01",2016,1,"LAA","AL",448,4,0.00892857142857143
"simmoan01",2017,1,"LAA","AL",589,14,0.0237691001697793
"simmoan01",2018,1,"LAA","AL",554,11,0.01985559566787
"simmoan01",2019,1,"LAA","AL",398,7,0.0175879396984925
"simmoan01",2021,1,"MIN","AL",412,3,0.00728155339805825
"simmone01",1985,1,"DET","AL",251,10,0.0398406374501992
"simmote01",1970,1,"SLN","NL",284,3,0.0105633802816901
"simmote01",1971,1,"SLN","NL",510,7,0.0137254901960784
"simmote01",1972,1,"SLN","NL",594,16,0.0269360269360269
"simmote01",1973,1,"SLN","NL",619,13,0.0210016155088853
"simmote01",1974,1,"SLN","NL",599,20,0.0333889816360601
"simmote01",1975,1,"SLN","NL",581,18,0.0309810671256454
"simmote01",1976,1,"SLN","NL",546,5,0.00915750915750916
"simmote01",1977,1,"SLN","NL",516,21,0.0406976744186047
"simmote01",1978,1,"SLN","NL",516,22,0.0426356589147287
"simmote01",1979,1,"SLN","NL",448,26,0.0580357142857143
"simmote01",1980,1,"SLN","NL",495,21,0.0424242424242424
"simmote01",1981,1,"ML4","AL",380,14,0.0368421052631579
"simmote01",1982,1,"ML4","AL",539,23,0.0426716141001855
"simmote01",1983,1,"ML4","AL",600,13,0.0216666666666667
"simmote01",1984,1,"ML4","AL",497,4,0.00804828973843058
"simmote01",1985,1,"ML4","AL",528,12,0.0227272727272727
"simonra01",1999,1,"ATL","NL",218,5,0.0229357798165138
"simonra01",2001,1,"DET","AL",256,6,0.0234375
"simonra01",2002,1,"DET","AL",482,19,0.0394190871369295
"simonra01",2003,1,"PIT","NL",307,10,0.0325732899022801
"simpsjo01",1979,1,"SEA","AL",265,2,0.00754716981132075
"simpsjo01",1980,1,"SEA","AL",365,3,0.00821917808219178
"simpsjo01",1981,1,"SEA","AL",288,2,0.00694444444444444
"simpsjo01",1982,1,"SEA","AL",296,2,0.00675675675675676
"simsdu01",1970,1,"CLE","AL",345,23,0.0666666666666667
"simsdu01",1971,1,"LAN","NL",230,6,0.0260869565217391
"simsdu01",1973,1,"DET","AL",252,8,0.0317460317460317
"singlch01",1999,1,"CHA","AL",496,17,0.0342741935483871
"singlch01",2000,1,"CHA","AL",511,11,0.0215264187866928
"singlch01",2001,1,"CHA","AL",392,7,0.0178571428571429
"singlch01",2002,1,"BAL","AL",466,9,0.01931330472103
"singlch01",2003,1,"OAK","AL",306,1,0.00326797385620915
"singljo02",2014,1,"HOU","AL",310,13,0.0419354838709677
"singljo02",2024,1,"HOU","AL",355,13,0.0366197183098592
"singlke01",1971,1,"NYN","NL",298,13,0.0436241610738255
"singlke01",1972,1,"MON","NL",507,14,0.0276134122287968
"singlke01",1973,1,"MON","NL",560,23,0.0410714285714286
"singlke01",1974,1,"MON","NL",511,9,0.0176125244618395
"singlke01",1975,1,"BAL","AL",586,15,0.0255972696245734
"singlke01",1976,1,"BAL","AL",544,13,0.0238970588235294
"singlke01",1977,1,"BAL","AL",536,24,0.0447761194029851
"singlke01",1978,1,"BAL","AL",502,20,0.0398406374501992
"singlke01",1979,1,"BAL","AL",570,35,0.0614035087719298
"singlke01",1980,1,"BAL","AL",583,24,0.0411663807890223
"singlke01",1981,1,"BAL","AL",363,13,0.0358126721763085
"singlke01",1982,1,"BAL","AL",561,14,0.0249554367201426
"singlke01",1983,1,"BAL","AL",507,18,0.0355029585798817
"singlke01",1984,1,"BAL","AL",363,6,0.0165289256198347
"sirijo01",2023,1,"TBA","AL",338,25,0.0739644970414201
"sirijo01",2024,1,"TBA","AL",402,18,0.0447761194029851
"sizemgr01",2005,1,"CLE","AL",640,22,0.034375
"sizemgr01",2006,1,"CLE","AL",655,28,0.0427480916030534
"sizemgr01",2007,1,"CLE","AL",628,24,0.0382165605095541
"sizemgr01",2008,1,"CLE","AL",634,33,0.0520504731861199
"sizemgr01",2009,1,"CLE","AL",436,18,0.0412844036697248
"sizemgr01",2011,1,"CLE","AL",268,10,0.0373134328358209
"sizemsc01",2011,2,"OAK","AL",305,11,0.0360655737704918
"sizemte01",1970,1,"LAN","NL",340,1,0.00294117647058824
"sizemte01",1971,1,"SLN","NL",478,3,0.00627615062761506
"sizemte01",1972,1,"SLN","NL",439,2,0.00455580865603645
"sizemte01",1973,1,"SLN","NL",521,1,0.00191938579654511
"sizemte01",1974,1,"SLN","NL",504,2,0.00396825396825397
"sizemte01",1975,1,"SLN","NL",562,3,0.00533807829181495
"sizemte01",1977,1,"PHI","NL",519,4,0.00770712909441233
"sizemte01",1979,1,"CHN","NL",330,2,0.00606060606060606
"skaggda01",1977,1,"BAL","AL",216,1,0.00462962962962963
"skinnjo01",1988,1,"NYA","AL",251,4,0.0159362549800797
